datetime,container_id,fruit,origin_city,destination_market,temperature,humidity,pressure,wind_speed,rainfall,aqi,weather_status,spoilage_rate,shelf_life_days,risk_level,estimated_loss,arbitrage_savings,recommendation
2025-04-08 17:00:00,C180,Banana,Hyderabad,Hyderabad,24,94,1024,17.9,39.4,295,Cloudy,9,7,Low,14332,3211,Continue Route
2025-04-08 18:00:00,C242,Banana,Bengaluru,Hyderabad,42,56,1034,22.5,119.1,152,Clear,21,3,High,107703,68206,Redirect to Nearby Market
2025-04-08 19:00:00,C143,Orange,Bengaluru,Mumbai,31,55,1025,9.1,65.4,319,Cloudy,17,5,Medium,25100,18402,Monitor Shipment
2025-04-08 20:00:00,C289,Orange,Lucknow,Bengaluru,28,56,999,15.8,85.1,291,Clear,30,1,High,89287,68897,Redirect to Nearby Market
2025-04-08 21:00:00,C028,Banana,Chennai,Hyderabad,35,46,1020,4.8,55.9,262,Rainy,6,8,Low,9357,4803,Continue Route
2025-04-08 22:00:00,C282,Avocado,Kolkata,Hyderabad,26,64,1028,8.5,36.4,350,Cloudy,34,1,High,146079,44817,Redirect to Nearby Market
2025-04-08 23:00:00,C158,Banana,Mumbai,Mumbai,28,75,994,18.8,64.0,140,Rainy,7,8,Low,6920,1621,Continue Route
2025-04-09 00:00:00,C199,Apple,Kolkata,Mumbai,40,91,1028,16.2,92.2,152,Rainy,13,6,Medium,40235,16271,Monitor Shipment
2025-04-09 01:00:00,C082,Avocado,Ahmedabad,Delhi,34,60,986,1.5,90.2,109,Clear,33,1,High,75839,50668,Redirect to Nearby Market
2025-04-09 02:00:00,C197,Banana,Mumbai,Mumbai,40,83,997,12.5,101.2,255,Rainy,11,7,Low,13466,3339,Continue Route
2025-04-09 03:00:00,C117,Orange,Bengaluru,Bengaluru,32,49,1016,2.3,49.7,225,Sunny,34,1,High,71030,37960,Redirect to Nearby Market
2025-04-09 04:00:00,C080,Mango,Pune,Mumbai,37,38,1026,2.0,17.5,333,Clear,26,2,High,147434,58122,Redirect to Nearby Market
2025-04-09 05:00:00,C090,Orange,Jaipur,Hyderabad,31,78,1027,7.4,5.0,66,Storm,10,7,Low,8424,2266,Continue Route
2025-04-09 06:00:00,C198,Orange,Ahmedabad,Bengaluru,38,50,1032,13.5,100.5,303,Clear,34,1,High,91383,20512,Redirect to Nearby Market
2025-04-09 07:00:00,C072,Mango,Chennai,Chennai,41,27,993,4.5,3.6,244,Sunny,7,8,Low,9589,2632,Continue Route
2025-04-09 08:00:00,C113,Avocado,Pune,Chennai,36,66,1030,18.1,60.1,208,Clear,32,1,High,139968,55805,Redirect to Nearby Market
2025-04-09 09:00:00,C234,Mango,Pune,Pune,41,32,1018,17.6,46.3,102,Sunny,22,3,High,136165,68300,Redirect to Nearby Market
2025-04-09 10:00:00,C033,Orange,Delhi,Delhi,19,81,1001,11.4,5.4,325,Storm,18,4,Medium,25461,10365,Monitor Shipment
2025-04-09 11:00:00,C101,Banana,Hyderabad,Delhi,32,54,996,7.5,53.1,123,Clear,33,1,High,137664,60812,Redirect to Nearby Market
2025-04-09 12:00:00,C103,Mango,Lucknow,Chennai,30,70,992,9.9,15.9,277,Rainy,34,1,High,89238,52364,Redirect to Nearby Market
2025-04-09 13:00:00,C239,Banana,Chennai,Chennai,37,78,1017,21.3,54.2,243,Sunny,35,1,High,123679,65904,Redirect to Nearby Market
2025-04-09 14:00:00,C190,Avocado,Delhi,Chennai,28,30,989,10.5,77.5,340,Fog,7,8,Low,7346,2300,Continue Route
2025-04-09 15:00:00,C070,Apple,Pune,Hyderabad,31,43,992,20.8,65.3,266,Sunny,28,1,High,92310,54687,Redirect to Nearby Market
2025-04-09 16:00:00,C269,Avocado,Hyderabad,Bengaluru,20,92,1018,7.7,117.7,32,Sunny,21,3,High,70841,79264,Redirect to Nearby Market
2025-04-09 17:00:00,C152,Apple,Hyderabad,Delhi,40,25,1011,8.8,55.8,276,Fog,32,1,High,70131,70724,Redirect to Nearby Market
2025-04-09 18:00:00,C225,Banana,Bengaluru,Chennai,36,88,998,11.4,105.7,171,Cloudy,25,2,High,91670,78792,Redirect to Nearby Market
2025-04-09 19:00:00,C243,Apple,Pune,Pune,25,80,989,13.1,42.1,112,Rainy,16,5,Medium,23463,12736,Monitor Shipment
2025-04-09 20:00:00,C179,Orange,Bengaluru,Mumbai,32,72,1035,7.5,22.1,300,Cloudy,28,1,High,96416,74586,Redirect to Nearby Market
2025-04-09 21:00:00,C104,Avocado,Hyderabad,Pune,30,73,1007,12.0,39.8,224,Fog,7,8,Low,9784,3637,Continue Route
2025-04-09 22:00:00,C211,Apple,Lucknow,Mumbai,28,81,1011,9.4,79.5,44,Clear,7,8,Low,12038,3629,Continue Route
2025-04-09 23:00:00,C288,Banana,Delhi,Pune,41,78,1022,3.3,71.9,288,Sunny,29,1,High,117382,26443,Redirect to Nearby Market
2025-04-10 00:00:00,C011,Orange,Bengaluru,Bengaluru,38,56,1035,17.4,61.2,147,Clear,31,1,High,93469,65866,Redirect to Nearby Market
2025-04-10 01:00:00,C282,Banana,Bengaluru,Hyderabad,39,39,995,9.1,12.9,141,Storm,29,1,High,138316,44183,Redirect to Nearby Market
2025-04-10 02:00:00,C103,Mango,Lucknow,Mumbai,29,67,1030,1.8,72.6,266,Storm,15,5,Medium,28085,8452,Monitor Shipment
2025-04-10 03:00:00,C103,Orange,Ahmedabad,Delhi,18,74,1032,17.5,32.0,212,Fog,14,6,Medium,43498,5095,Monitor Shipment
2025-04-10 04:00:00,C240,Apple,Pune,Chennai,27,70,1008,20.7,30.3,185,Fog,16,5,Medium,30675,6848,Monitor Shipment
2025-04-10 05:00:00,C267,Apple,Chennai,Delhi,31,41,1032,24.4,22.6,165,Clear,18,4,Medium,49926,18996,Monitor Shipment
2025-04-10 06:00:00,C127,Orange,Ahmedabad,Bengaluru,42,40,1027,23.9,76.1,41,Fog,23,3,High,129578,22445,Redirect to Nearby Market
2025-04-10 07:00:00,C260,Avocado,Mumbai,Chennai,20,68,998,6.7,52.7,37,Rainy,29,1,High,136432,21644,Redirect to Nearby Market
2025-04-10 08:00:00,C208,Avocado,Mumbai,Mumbai,40,61,1002,1.5,99.9,88,Cloudy,11,7,Low,9102,1646,Continue Route
2025-04-10 09:00:00,C125,Apple,Pune,Bengaluru,30,43,1024,4.1,95.9,48,Fog,8,8,Low,11018,1916,Continue Route
2025-04-10 10:00:00,C065,Avocado,Chennai,Bengaluru,21,84,1025,2.3,73.1,178,Fog,7,8,Low,9357,3702,Continue Route
2025-04-10 11:00:00,C044,Apple,Mumbai,Pune,35,66,985,1.2,49.0,133,Storm,6,8,Low,11389,1112,Continue Route
2025-04-10 12:00:00,C132,Avocado,Ahmedabad,Hyderabad,36,25,1031,5.5,45.1,321,Sunny,17,5,Medium,17025,7544,Monitor Shipment
2025-04-10 13:00:00,C084,Avocado,Mumbai,Bengaluru,24,77,1029,10.9,21.6,42,Cloudy,24,2,High,87854,40265,Redirect to Nearby Market
2025-04-10 14:00:00,C022,Orange,Jaipur,Delhi,42,42,1011,5.6,50.4,336,Fog,5,9,Low,6648,1860,Continue Route
2025-04-10 15:00:00,C193,Avocado,Jaipur,Bengaluru,32,29,1002,4.5,24.1,150,Rainy,11,7,Low,13531,4229,Continue Route
2025-04-10 16:00:00,C252,Banana,Bengaluru,Delhi,25,46,1030,8.2,89.2,123,Clear,35,1,High,92611,77769,Redirect to Nearby Market
2025-04-10 17:00:00,C059,Banana,Bengaluru,Bengaluru,38,91,1029,21.2,62.0,205,Rainy,5,9,Low,12369,3308,Continue Route
2025-04-10 18:00:00,C106,Orange,Bengaluru,Chennai,24,65,990,14.5,41.8,84,Fog,31,1,High,101895,57521,Redirect to Nearby Market
2025-04-10 19:00:00,C148,Orange,Kolkata,Bengaluru,41,42,982,22.5,20.3,96,Fog,12,6,Medium,42647,11825,Monitor Shipment
2025-04-10 20:00:00,C045,Avocado,Jaipur,Pune,29,44,990,5.2,20.4,99,Storm,21,3,High,73552,34110,Redirect to Nearby Market
2025-04-10 21:00:00,C121,Mango,Mumbai,Chennai,40,92,1019,21.3,86.2,102,Sunny,18,4,Medium,18585,19735,Monitor Shipment
2025-04-10 22:00:00,C049,Apple,Kolkata,Hyderabad,31,41,980,16.7,56.3,160,Sunny,30,1,High,69982,24070,Redirect to Nearby Market
2025-04-10 23:00:00,C013,Avocado,Ahmedabad,Bengaluru,42,77,1018,10.8,3.0,220,Sunny,25,2,High,95010,49176,Redirect to Nearby Market
2025-04-11 00:00:00,C034,Orange,Lucknow,Delhi,42,55,1020,2.7,60.1,130,Rainy,18,4,Medium,15362,5206,Monitor Shipment
2025-04-11 01:00:00,C094,Banana,Hyderabad,Hyderabad,27,68,1032,5.4,26.1,196,Sunny,35,1,High,66994,77811,Redirect to Nearby Market
2025-04-11 02:00:00,C253,Mango,Mumbai,Bengaluru,32,36,1007,5.1,59.3,148,Sunny,35,1,High,54337,32308,Redirect to Nearby Market
2025-04-11 03:00:00,C281,Orange,Jaipur,Hyderabad,21,42,984,20.6,46.5,153,Storm,5,9,Low,12375,3861,Continue Route
2025-04-11 04:00:00,C017,Orange,Chennai,Pune,19,50,999,4.1,19.5,129,Rainy,7,8,Low,7740,4530,Continue Route
2025-04-11 05:00:00,C159,Orange,Chennai,Delhi,41,72,997,4.5,8.5,317,Sunny,18,4,Medium,22200,9704,Monitor Shipment
2025-04-11 06:00:00,C052,Orange,Bengaluru,Delhi,31,29,1027,16.5,35.6,134,Rainy,31,1,High,129075,42340,Redirect to Nearby Market
2025-04-11 07:00:00,C018,Avocado,Pune,Bengaluru,28,48,1023,10.1,58.6,223,Fog,5,9,Low,8278,2986,Continue Route
2025-04-11 08:00:00,C015,Apple,Jaipur,Bengaluru,31,68,999,21.8,43.1,45,Rainy,15,5,Medium,42702,5445,Monitor Shipment
2025-04-11 09:00:00,C162,Mango,Lucknow,Hyderabad,23,83,1005,16.6,110.0,257,Rainy,25,2,High,148677,46547,Redirect to Nearby Market
2025-04-11 10:00:00,C180,Mango,Jaipur,Bengaluru,39,31,1027,17.8,62.6,337,Clear,22,3,High,69810,41880,Redirect to Nearby Market
2025-04-11 11:00:00,C085,Orange,Kolkata,Hyderabad,28,51,993,22.1,67.1,45,Clear,21,3,High,83593,32958,Redirect to Nearby Market
2025-04-11 12:00:00,C265,Banana,Hyderabad,Delhi,28,40,1029,2.7,100.0,102,Rainy,23,3,High,125535,44881,Redirect to Nearby Market
2025-04-11 13:00:00,C216,Banana,Chennai,Pune,21,87,1029,7.0,22.2,44,Clear,6,8,Low,6671,4679,Continue Route
2025-04-11 14:00:00,C267,Banana,Jaipur,Hyderabad,19,58,986,5.1,44.0,275,Sunny,18,4,Medium,37100,15579,Monitor Shipment
2025-04-11 15:00:00,C024,Orange,Delhi,Chennai,41,30,988,20.7,66.2,342,Storm,25,2,High,53728,61259,Redirect to Nearby Market
2025-04-11 16:00:00,C152,Avocado,Hyderabad,Mumbai,23,71,1032,21.7,103.9,267,Clear,21,3,High,95892,46214,Redirect to Nearby Market
2025-04-11 17:00:00,C214,Apple,Kolkata,Mumbai,19,37,1031,7.8,66.6,306,Sunny,25,2,High,91417,36543,Redirect to Nearby Market
2025-04-11 18:00:00,C110,Avocado,Chennai,Bengaluru,19,94,1029,9.6,37.3,67,Rainy,19,4,Medium,44745,10806,Monitor Shipment
2025-04-11 19:00:00,C137,Apple,Kolkata,Chennai,29,84,1012,18.1,5.4,175,Fog,15,5,Medium,37778,8987,Monitor Shipment
2025-04-11 20:00:00,C136,Banana,Kolkata,Bengaluru,33,45,993,4.4,80.4,65,Sunny,33,1,High,62230,65324,Redirect to Nearby Market
2025-04-11 21:00:00,C188,Avocado,Ahmedabad,Delhi,25,63,1022,1.3,18.4,307,Storm,27,1,High,129710,75071,Redirect to Nearby Market
2025-04-11 22:00:00,C296,Apple,Delhi,Bengaluru,23,73,991,21.7,76.1,217,Sunny,30,1,High,94984,34674,Redirect to Nearby Market
2025-04-11 23:00:00,C250,Banana,Bengaluru,Chennai,38,62,1033,18.2,43.9,200,Clear,32,1,High,119705,42139,Redirect to Nearby Market
2025-04-12 00:00:00,C083,Orange,Lucknow,Delhi,28,43,989,9.6,51.9,172,Cloudy,32,1,High,89251,79000,Redirect to Nearby Market
2025-04-12 01:00:00,C282,Apple,Jaipur,Chennai,27,36,1026,16.0,50.1,115,Rainy,23,3,High,79042,40522,Redirect to Nearby Market
2025-04-12 02:00:00,C239,Apple,Kolkata,Chennai,25,42,999,24.4,3.2,39,Rainy,15,5,Medium,17734,11627,Monitor Shipment
2025-04-12 03:00:00,C219,Mango,Lucknow,Chennai,28,72,991,7.3,9.1,135,Cloudy,22,3,High,132690,56512,Redirect to Nearby Market
2025-04-12 04:00:00,C286,Avocado,Jaipur,Chennai,37,74,1000,6.1,23.0,294,Sunny,10,7,Low,10467,3860,Continue Route
2025-04-12 05:00:00,C027,Avocado,Chennai,Pune,34,86,1015,19.7,109.3,130,Fog,6,8,Low,7356,2720,Continue Route
2025-04-12 06:00:00,C052,Avocado,Kolkata,Bengaluru,40,87,996,7.4,39.2,242,Cloudy,23,3,High,76351,22782,Redirect to Nearby Market
2025-04-12 07:00:00,C009,Orange,Kolkata,Hyderabad,24,28,1013,6.7,76.9,244,Rainy,9,7,Low,11089,3789,Continue Route
2025-04-12 08:00:00,C156,Banana,Kolkata,Bengaluru,41,93,1015,7.4,65.0,223,Storm,12,6,Medium,25190,11389,Monitor Shipment
2025-04-12 09:00:00,C222,Banana,Jaipur,Delhi,22,40,1008,4.2,89.3,265,Cloudy,6,8,Low,8501,4349,Continue Route
2025-04-12 10:00:00,C231,Apple,Jaipur,Pune,36,28,994,11.7,9.6,90,Storm,25,2,High,55977,75650,Redirect to Nearby Market
2025-04-12 11:00:00,C162,Apple,Hyderabad,Chennai,38,58,1019,3.2,111.6,299,Storm,18,4,Medium,17625,17664,Monitor Shipment
2025-04-12 12:00:00,C283,Mango,Hyderabad,Bengaluru,18,29,1029,2.9,45.5,157,Sunny,8,8,Low,9596,2907,Continue Route
2025-04-12 13:00:00,C195,Orange,Ahmedabad,Delhi,19,39,981,3.9,8.3,30,Cloudy,28,1,High,94997,54222,Redirect to Nearby Market
2025-04-12 14:00:00,C119,Avocado,Ahmedabad,Mumbai,36,79,1026,13.4,45.1,250,Storm,15,5,Medium,24381,19718,Monitor Shipment
2025-04-12 15:00:00,C137,Banana,Pune,Hyderabad,42,60,991,24.0,84.1,143,Storm,34,1,High,97091,76803,Redirect to Nearby Market
2025-04-12 16:00:00,C211,Mango,Lucknow,Pune,31,39,1018,2.8,62.0,272,Sunny,35,1,High,82601,77970,Redirect to Nearby Market
2025-04-12 17:00:00,C044,Apple,Kolkata,Mumbai,35,32,1013,13.3,52.3,82,Clear,17,5,Medium,30661,7915,Monitor Shipment
2025-04-12 18:00:00,C028,Apple,Hyderabad,Mumbai,18,28,1011,6.8,71.3,304,Clear,6,8,Low,13818,2358,Continue Route
2025-04-12 19:00:00,C243,Orange,Pune,Bengaluru,36,41,989,15.4,32.3,126,Fog,29,1,High,146829,48088,Redirect to Nearby Market
2025-04-12 20:00:00,C125,Orange,Hyderabad,Delhi,23,70,1031,17.4,7.4,30,Sunny,29,1,High,78421,75684,Redirect to Nearby Market
2025-04-12 21:00:00,C022,Apple,Delhi,Pune,25,87,1000,19.2,44.5,268,Fog,21,3,High,62535,64583,Redirect to Nearby Market
2025-04-12 22:00:00,C067,Mango,Mumbai,Delhi,27,40,1027,7.9,117.2,170,Cloudy,31,1,High,90337,60111,Redirect to Nearby Market
2025-04-12 23:00:00,C083,Mango,Bengaluru,Chennai,37,73,1029,22.0,110.6,301,Sunny,14,6,Medium,36758,14848,Monitor Shipment
2025-04-13 00:00:00,C224,Avocado,Chennai,Mumbai,23,32,1027,9.4,0.3,297,Cloudy,16,5,Medium,25515,13414,Monitor Shipment
2025-04-13 01:00:00,C005,Avocado,Hyderabad,Delhi,18,61,1035,3.7,57.2,275,Storm,30,1,High,83413,32708,Redirect to Nearby Market
2025-04-13 02:00:00,C081,Avocado,Kolkata,Mumbai,26,66,993,22.5,71.8,145,Sunny,29,1,High,145393,72524,Redirect to Nearby Market
2025-04-13 03:00:00,C005,Orange,Ahmedabad,Pune,33,53,986,12.5,26.5,328,Storm,9,7,Low,10156,1620,Continue Route
2025-04-13 04:00:00,C004,Avocado,Delhi,Chennai,41,82,1003,18.6,104.4,332,Fog,5,9,Low,11456,4586,Continue Route
2025-04-13 05:00:00,C092,Mango,Hyderabad,Bengaluru,33,41,1023,11.4,72.1,165,Rainy,10,7,Low,9806,3419,Continue Route
2025-04-13 06:00:00,C105,Avocado,Bengaluru,Delhi,26,33,1021,5.8,90.3,135,Fog,33,1,High,141303,55010,Redirect to Nearby Market
2025-04-13 07:00:00,C053,Banana,Jaipur,Delhi,30,36,1033,14.8,4.6,158,Clear,13,6,Medium,26556,8084,Monitor Shipment
2025-04-13 08:00:00,C096,Avocado,Hyderabad,Hyderabad,39,91,991,11.3,117.0,142,Fog,34,1,High,131652,50146,Redirect to Nearby Market
2025-04-13 09:00:00,C224,Apple,Ahmedabad,Bengaluru,31,46,988,14.6,64.1,140,Rainy,26,2,High,55450,70531,Redirect to Nearby Market
2025-04-13 10:00:00,C202,Banana,Bengaluru,Delhi,38,90,1017,16.8,73.1,247,Rainy,28,1,High,90183,48159,Redirect to Nearby Market
2025-04-13 11:00:00,C285,Apple,Pune,Mumbai,40,67,997,5.2,35.2,94,Cloudy,13,6,Medium,22553,13722,Monitor Shipment
2025-04-13 12:00:00,C203,Apple,Jaipur,Hyderabad,21,59,1005,21.8,109.4,223,Fog,27,1,High,72802,59041,Redirect to Nearby Market
2025-04-13 13:00:00,C110,Avocado,Delhi,Pune,19,74,1031,19.4,105.2,233,Fog,19,4,Medium,43268,13121,Monitor Shipment
2025-04-13 14:00:00,C276,Mango,Mumbai,Chennai,33,47,1016,6.5,55.0,334,Cloudy,25,2,High,138759,39482,Redirect to Nearby Market
2025-04-13 15:00:00,C223,Apple,Lucknow,Bengaluru,32,56,988,17.4,40.4,334,Clear,21,3,High,75510,60651,Redirect to Nearby Market
2025-04-13 16:00:00,C259,Banana,Ahmedabad,Pune,25,70,1018,19.0,102.0,276,Cloudy,14,6,Medium,45504,5498,Monitor Shipment
2025-04-13 17:00:00,C191,Mango,Chennai,Pune,36,76,995,14.4,51.0,328,Clear,28,1,High,84589,27314,Redirect to Nearby Market
2025-04-13 18:00:00,C197,Apple,Bengaluru,Bengaluru,31,53,1035,19.3,23.6,291,Rainy,24,2,High,121237,53371,Redirect to Nearby Market
2025-04-13 19:00:00,C282,Mango,Chennai,Pune,19,59,986,24.8,38.7,322,Clear,16,5,Medium,19059,10761,Monitor Shipment
2025-04-13 20:00:00,C058,Avocado,Kolkata,Bengaluru,24,77,988,1.6,66.3,334,Clear,10,7,Low,7184,3508,Continue Route
2025-04-13 21:00:00,C039,Apple,Kolkata,Bengaluru,22,65,1009,6.8,23.4,107,Rainy,32,1,High,102509,27656,Redirect to Nearby Market
2025-04-13 22:00:00,C016,Orange,Ahmedabad,Mumbai,19,85,995,14.4,92.6,308,Cloudy,35,1,High,61288,50319,Redirect to Nearby Market
2025-04-13 23:00:00,C005,Mango,Lucknow,Pune,40,52,989,5.8,100.2,137,Storm,10,7,Low,10906,3692,Continue Route
2025-04-14 00:00:00,C062,Mango,Bengaluru,Hyderabad,35,93,1026,7.4,72.4,150,Storm,13,6,Medium,28962,10687,Monitor Shipment
2025-04-14 01:00:00,C011,Orange,Pune,Hyderabad,32,70,996,3.1,105.3,156,Rainy,15,5,Medium,26373,14956,Monitor Shipment
2025-04-14 02:00:00,C298,Banana,Mumbai,Chennai,42,45,1009,15.1,88.2,196,Clear,20,4,Medium,32453,8299,Monitor Shipment
2025-04-14 03:00:00,C073,Apple,Mumbai,Chennai,29,84,995,8.2,108.2,304,Storm,7,8,Low,12388,4557,Continue Route
2025-04-14 04:00:00,C056,Apple,Bengaluru,Bengaluru,26,49,1023,6.1,103.4,218,Fog,12,6,Medium,38704,6557,Monitor Shipment
2025-04-14 05:00:00,C182,Mango,Pune,Hyderabad,42,69,1033,1.7,49.5,252,Cloudy,21,3,High,105626,56187,Redirect to Nearby Market
2025-04-14 06:00:00,C081,Apple,Kolkata,Hyderabad,30,30,1007,18.3,74.0,297,Storm,31,1,High,52975,62877,Redirect to Nearby Market
2025-04-14 07:00:00,C013,Avocado,Chennai,Hyderabad,20,28,980,22.8,89.6,105,Fog,5,9,Low,7315,4086,Continue Route
2025-04-14 08:00:00,C124,Orange,Kolkata,Mumbai,39,74,1015,0.6,99.7,280,Cloudy,24,2,High,68048,76890,Redirect to Nearby Market
2025-04-14 09:00:00,C074,Apple,Chennai,Delhi,23,32,1020,16.5,112.2,85,Clear,12,6,Medium,27518,9683,Monitor Shipment
2025-04-14 10:00:00,C152,Avocado,Pune,Mumbai,41,84,1028,15.7,29.5,272,Sunny,35,1,High,129458,79430,Redirect to Nearby Market
2025-04-14 11:00:00,C273,Apple,Pune,Pune,31,47,1019,19.4,10.7,172,Sunny,31,1,High,102136,79022,Redirect to Nearby Market
2025-04-14 12:00:00,C164,Mango,Ahmedabad,Chennai,18,42,1028,16.3,38.5,198,Rainy,23,3,High,146666,74293,Redirect to Nearby Market
2025-04-14 13:00:00,C113,Avocado,Lucknow,Pune,38,50,1003,23.9,19.2,53,Clear,15,5,Medium,40025,14955,Monitor Shipment
2025-04-14 14:00:00,C012,Banana,Bengaluru,Delhi,30,63,988,13.0,80.6,30,Rainy,15,5,Medium,39033,16414,Monitor Shipment
2025-04-14 15:00:00,C243,Avocado,Chennai,Pune,38,32,1020,22.8,58.3,263,Rainy,14,6,Medium,31419,5555,Monitor Shipment
2025-04-14 16:00:00,C085,Orange,Bengaluru,Mumbai,41,88,1001,17.1,87.9,170,Sunny,19,4,Medium,34893,17899,Monitor Shipment
2025-04-14 17:00:00,C184,Avocado,Chennai,Hyderabad,26,54,1006,3.8,21.7,252,Cloudy,18,4,Medium,31578,7280,Monitor Shipment
2025-04-14 18:00:00,C061,Banana,Hyderabad,Bengaluru,26,91,1002,2.6,94.7,226,Rainy,20,4,Medium,18206,8170,Monitor Shipment
2025-04-14 19:00:00,C271,Mango,Mumbai,Chennai,30,68,1022,8.8,89.9,298,Fog,34,1,High,67310,22502,Redirect to Nearby Market
2025-04-14 20:00:00,C255,Banana,Lucknow,Mumbai,20,57,1027,16.0,99.5,101,Storm,23,3,High,95358,68346,Redirect to Nearby Market
2025-04-14 21:00:00,C233,Banana,Jaipur,Hyderabad,21,34,1035,16.7,55.1,200,Clear,25,2,High,102293,40346,Redirect to Nearby Market
2025-04-14 22:00:00,C004,Orange,Hyderabad,Pune,21,61,1012,11.7,35.4,182,Rainy,19,4,Medium,36017,16907,Monitor Shipment
2025-04-14 23:00:00,C258,Avocado,Chennai,Bengaluru,38,71,984,4.3,75.5,333,Cloudy,23,3,High,117581,56780,Redirect to Nearby Market
2025-04-15 00:00:00,C190,Apple,Jaipur,Chennai,41,70,1026,1.4,95.5,185,Clear,32,1,High,111186,39651,Redirect to Nearby Market
2025-04-15 01:00:00,C041,Mango,Bengaluru,Pune,18,61,990,10.5,77.0,83,Cloudy,24,2,High,78682,40102,Redirect to Nearby Market
2025-04-15 02:00:00,C070,Apple,Hyderabad,Pune,42,62,1017,18.7,4.3,211,Rainy,8,8,Low,13489,4941,Continue Route
2025-04-15 03:00:00,C116,Apple,Delhi,Chennai,38,48,1018,13.3,57.5,151,Sunny,31,1,High,81129,50292,Redirect to Nearby Market
2025-04-15 04:00:00,C153,Banana,Kolkata,Bengaluru,18,63,980,21.9,17.6,277,Clear,13,6,Medium,19146,12098,Monitor Shipment
2025-04-15 05:00:00,C132,Mango,Lucknow,Hyderabad,40,88,983,5.4,109.1,291,Cloudy,6,8,Low,10364,2056,Continue Route
2025-04-15 06:00:00,C187,Mango,Delhi,Hyderabad,40,42,1023,5.4,74.0,250,Fog,26,2,High,86349,41879,Redirect to Nearby Market
2025-04-15 07:00:00,C192,Mango,Bengaluru,Delhi,31,94,999,9.2,64.9,315,Clear,19,4,Medium,16471,13805,Monitor Shipment
2025-04-15 08:00:00,C007,Orange,Mumbai,Hyderabad,18,74,985,24.9,3.3,92,Sunny,7,8,Low,11625,4550,Continue Route
2025-04-15 09:00:00,C027,Banana,Hyderabad,Mumbai,40,61,1000,19.2,6.0,92,Clear,14,6,Medium,18533,14959,Monitor Shipment
2025-04-15 10:00:00,C228,Apple,Jaipur,Bengaluru,23,73,985,17.8,27.3,252,Storm,14,6,Medium,35560,6738,Monitor Shipment
2025-04-15 11:00:00,C002,Avocado,Jaipur,Delhi,39,67,1013,2.0,98.8,203,Fog,21,3,High,61048,51950,Redirect to Nearby Market
2025-04-15 12:00:00,C282,Mango,Lucknow,Mumbai,19,76,1025,22.3,91.3,88,Fog,30,1,High,146705,79735,Redirect to Nearby Market
2025-04-15 13:00:00,C106,Mango,Lucknow,Mumbai,28,41,1030,2.3,37.1,99,Clear,5,9,Low,13662,3286,Continue Route
2025-04-15 14:00:00,C243,Banana,Ahmedabad,Pune,29,27,1026,4.7,95.2,111,Rainy,11,7,Low,8736,3467,Continue Route
2025-04-15 15:00:00,C275,Apple,Jaipur,Chennai,31,76,1028,4.8,38.1,173,Storm,16,5,Medium,18194,6951,Monitor Shipment
2025-04-15 16:00:00,C233,Apple,Mumbai,Hyderabad,24,93,1028,19.5,108.5,218,Storm,28,1,High,143968,69036,Redirect to Nearby Market
2025-04-15 17:00:00,C077,Avocado,Chennai,Chennai,41,44,1009,8.2,79.3,64,Cloudy,10,7,Low,6215,2746,Continue Route
2025-04-15 18:00:00,C298,Banana,Mumbai,Chennai,20,47,1017,1.5,101.1,110,Sunny,20,4,Medium,46556,13993,Monitor Shipment
2025-04-15 19:00:00,C073,Avocado,Hyderabad,Delhi,29,25,1005,16.7,51.5,265,Fog,12,6,Medium,22147,17303,Monitor Shipment
2025-04-15 20:00:00,C128,Banana,Mumbai,Mumbai,31,30,987,1.9,77.8,166,Sunny,12,6,Medium,48889,19210,Monitor Shipment
2025-04-15 21:00:00,C266,Apple,Delhi,Pune,31,26,1035,24.2,23.2,247,Rainy,25,2,High,77813,67197,Redirect to Nearby Market
2025-04-15 22:00:00,C162,Banana,Hyderabad,Chennai,40,68,1020,24.5,83.9,314,Cloudy,30,1,High,106936,39717,Redirect to Nearby Market
2025-04-15 23:00:00,C135,Avocado,Hyderabad,Delhi,32,29,1019,5.6,15.3,271,Fog,21,3,High,87726,34120,Redirect to Nearby Market
2025-04-16 00:00:00,C158,Banana,Delhi,Mumbai,40,69,1007,10.6,119.5,238,Storm,26,2,High,122689,41008,Redirect to Nearby Market
2025-04-16 01:00:00,C286,Banana,Ahmedabad,Chennai,39,70,1016,20.4,83.7,177,Cloudy,15,5,Medium,22380,18725,Monitor Shipment
2025-04-16 02:00:00,C094,Banana,Delhi,Mumbai,20,36,1028,15.1,8.8,63,Clear,13,6,Medium,16898,5136,Monitor Shipment
2025-04-16 03:00:00,C132,Banana,Delhi,Hyderabad,33,66,984,6.6,30.5,109,Sunny,24,2,High,106198,36013,Redirect to Nearby Market
2025-04-16 04:00:00,C270,Avocado,Bengaluru,Mumbai,32,30,1024,0.5,40.7,225,Storm,35,1,High,91915,29010,Redirect to Nearby Market
2025-04-16 05:00:00,C171,Apple,Chennai,Pune,30,38,985,5.2,118.9,338,Rainy,15,5,Medium,38385,15139,Monitor Shipment
2025-04-16 06:00:00,C144,Orange,Bengaluru,Chennai,29,34,1026,16.1,50.4,34,Storm,10,7,Low,6371,2647,Continue Route
2025-04-16 07:00:00,C035,Avocado,Chennai,Pune,37,50,1013,4.8,45.1,96,Rainy,26,2,High,50962,69775,Redirect to Nearby Market
